date,PE,return
2013-06-23,12.39,-0.04413643866837591
2013-06-30,11.67,-0.04952471222489463
2013-07-07,12.69,0.02057681011887702
2013-07-14,12.84,0.0075221093987396515
2013-07-21,12.23,-0.04910860439772369
2013-07-28,12.54,0.0215062162836952
2013-08-04,12.79,0.01771819865990265
2013-08-11,12.56,0.01617065340146251
2013-08-18,12.55,0.004651698786668712
2013-08-25,12.02,-0.02090279662149086
2013-09-01,12.69,0.017627909641893202
2013-09-08,12.83,0.01123402570939147
2013-09-15,13.65,0.057933856823017216
2013-09-22,13.21,-0.03920687318209848
2013-09-29,13.39,-0.008006992457019857
2013-10-06,13.35,-0.002734919736229524
2013-10-13,13.72,0.028418752516877754
2013-10-20,13.52,-0.003973300571684768
2013-10-27,13.5,-0.013263002674866575
2013-11-03,13.35,0.017073691998754414
2013-11-10,12.86,-0.0404047649777548
2013-11-17,13.08,0.020000227872155385
2013-11-24,13.37,0.017679976460844404
2013-12-01,13.66,0.015158053785243375
2013-12-08,13.96,0.02076690501965328
2013-12-15,13.76,-0.006240403974120734
2013-12-22,13.21,-0.05121603873354785
2013-12-29,13.42,0.016893994132477275
2014-01-05,13.23,-0.015810631333973313
2014-01-12,12.61,-0.04810653349979199
2014-01-19,12.65,-0.007076812101075358
2014-01-26,12.9,0.047494339187594825
2014-02-02,12.56,-0.03516808366782298
2014-02-09,12.6,0.00502919149448422
2014-02-16,13.03,0.03644152117577937
2014-02-23,12.71,-0.025892852720780235
2014-03-02,12.07,-0.05023871141594771
2014-03-09,11.89,0.008937068760409117
2014-03-16,11.8,-0.006413948621202814
2014-03-23,11.81,0.01426354418129705
2014-03-30,11.47,0.0023900415617437165
2014-04-06,11.75,0.022836407990802554
2014-04-13,12.1,0.031753974596021806
2014-04-20,11.8,-0.026181369129238963
2014-04-27,11.46,-0.021361126554523824
2014-05-04,11.23,-0.004513739385154425
2014-05-11,11.1,-0.017307042693580965
2014-05-18,11.17,0.009108300090460375
2014-05-25,11.18,0.005241655791862199
2014-06-01,11.35,0.019063538501032484
2014-06-08,11.14,-0.021667558483328353
2014-06-15,11.44,0.02398093771765808
2014-06-22,11.11,-0.029261262664868504
2014-06-29,11.39,0.0224072917444198
2014-07-06,11.5,0.003973537452538478
2014-07-13,11.29,-0.011738631568902758
2014-07-20,11.55,0.02102836967096211
2014-07-27,11.97,0.04394902608001128
2014-08-03,12.58,0.04162405578469319
2014-08-10,12.57,-0.004228423957262195
2014-08-17,12.55,0.01030290243797194
2014-08-24,12.36,0.006716015873887926
2014-08-31,11.73,-0.02641559893997214
2014-09-07,12.54,0.05003848112591758
2014-09-14,12.43,-0.010085674087301322
2014-09-21,12.3,-0.010985328955422702
2014-09-28,12.34,0.004486404728439419
2014-10-05,12.36,-0.0018378966888016324
2014-10-12,12.6,0.01864734937014001
2014-10-19,12.4,-0.006913263253562896
2014-10-26,12.01,-0.02597113073210111
2014-11-02,12.64,0.045764844363065826
2014-11-09,12.75,0.010918070945699743
2014-11-16,12.98,0.01841296374785406
2014-11-23,13.01,0.0003423203978010214
2014-11-30,14.16,0.09414062537948409
2014-12-07,15.93,0.13180618922658893
2014-12-14,16.96,0.060322449306196235
2014-12-21,17.36,0.02430128016250288
2014-12-28,17.48,0.009185767793238098
2015-01-04,17.74,0.02188962500055891
2015-01-11,17.95,0.008953409108618304
2015-01-18,17.74,0.007497038427723757
2015-01-25,17.3,-0.013385776993978471
2015-02-01,18.06,-0.0283254929785991
2015-02-08,17.22,-0.04372143284015473
2015-02-15,18.25,0.059831828498213335
2015-02-22,18.61,0.02060457094553403
2015-03-01,18.89,0.007239023081909934
2015-03-08,18.49,-0.0208326830090223
2015-03-15,18.92,0.02422804875234985
2015-03-22,20.61,0.08411390935745389
2015-03-29,21.16,0.022371609151553118
2015-04-05,22.59,0.05346311635012202
2015-04-12,23.87,0.03732538978062894
2015-04-19,24.14,0.002958395478284803
2015-04-26,24.67,0.032979614624878195
2015-05-03,22.3,0.010892736841586093
2015-05-10,21.28,-0.049091578525838675
2015-05-17,21.39,0.004738890565572085
2015-05-24,23.11,0.08074163222542441
2015-05-31,22.73,-0.006575465625389243
2015-06-07,24.82,0.09510507532000334
2015-06-14,25.35,0.02013866663577213
2015-06-21,22.5,-0.12308570079297576
2015-06-28,21.4,-0.04421407269337041
2015-07-05,16.72,-0.1207066191202405
2015-07-12,17.66,0.05235739585777899
2015-07-19,16.84,0.0045451675067655906
2015-07-26,16.66,-0.00728449147647392
2015-08-02,15.49,-0.07220351561794958
2015-08-09,15.98,0.035557868727110975
2015-08-16,16.52,0.042789931147854565
2015-08-23,14.43,-0.12459152091695336
2015-08-30,13.06,-0.06502052976991035
2015-09-06,12.86,7.852606757663416e-05
2015-09-13,12.62,-0.013394077771631485
2015-09-20,11.93,-0.054303469471820076
2015-09-27,11.79,-0.014930964229972088
2015-10-04,11.73,-0.005980807357247486
2015-10-11,12.3,0.04857427553207039
2015-10-18,12.93,0.05392419120332592
2015-10-25,13.14,0.016753143881484522
2015-11-01,13.04,-0.009129801021536266
2015-11-08,14.16,0.08494462222020105
2015-11-15,13.95,-0.014830446889042115
2015-11-22,14.03,0.011698941096328408
2015-11-29,13.16,-0.060737990561469446
2015-12-06,14.26,0.101473392782224
2015-12-13,14.11,-0.006559786593870243
2015-12-20,14.98,0.0697585406921244
2015-12-27,15.48,0.03342973134195759
2016-01-03,15.07,-0.024680219083914712
2016-01-10,13.67,-0.0952636111201215
2016-01-17,12.45,-0.06500957381068095
2016-01-24,12.44,0.0003557860175915639
2016-01-31,11.91,-0.0402792044438085
2016-02-07,12.04,0.006268694171826628
2016-02-14,,0.0
2016-02-21,12.3,0.024784701662230457
2016-02-28,12.03,-0.024052088498414337
2016-03-06,12.56,0.04295663301887043
2016-03-13,12.29,-0.020437882049198053
2016-03-20,12.79,0.039613318193053804
2016-03-27,12.93,0.016448659606002725
2016-04-03,13.37,-5.3061289604361406e-05
2016-04-10,13.23,-0.008877486079343022
2016-04-17,13.85,0.024797140786052774
2016-04-24,13.55,-0.028699828568297003
2016-05-01,13.23,-0.0008867922273055884
2016-05-08,13.08,-0.006561577509074157
2016-05-15,13.01,-0.007132834859563175
2016-05-22,12.88,-0.004457920250798164
2016-05-29,12.86,0.00016178640861586047
2016-06-05,13.43,0.04155607974869291
2016-06-12,13.35,-0.00596390013889847
2016-06-19,13.3,-0.003058841035081694
2016-06-26,13.17,-0.008404430366675486
2016-07-03,13.57,0.023957847462210413
2016-07-10,13.32,-0.017197229805249847
2016-07-17,14.14,0.029524464121236882
